doc,0,1,2,3,4
1998-2004/medicine_95.txt,0.911300003528595,0.022099999710917473,0.022099999710917473,0.022299999371170998,0.022299999371170998
1998-2004/medicine_81.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/medicine_56.txt,0.8992000222206116,0.025499999523162842,0.024900000542402267,0.02500000037252903,0.025299999862909317
1998-2004/medicine_42.txt,0.02370000071823597,0.02370000071823597,0.02329999953508377,0.023399999365210533,0.9059000015258789
1998-2004/nursing_17.txt,0.03319999948143959,0.03310000151395798,0.03319999948143959,0.03319999948143959,0.8672000169754028
1998-2004/nursing_16.txt,0.02459999918937683,0.02449999935925007,0.02449999935925007,0.02449999935925007,0.9020000100135803
1998-2004/medicine_43.txt,0.029999999329447746,0.029999999329447746,0.8792999982833862,0.03020000085234642,0.030500000342726707
1998-2004/medicine_57.txt,0.030300000682473183,0.030700000002980232,0.029999999329447746,0.3564999997615814,0.5525000095367432
1998-2004/medicine_80.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/medicine_94.txt,0.03669999912381172,0.03669999912381172,0.03660000115633011,0.03660000115633011,0.8533999919891357
1998-2004/social sciences_0.txt,0.026799999177455902,0.026599999517202377,0.026599999517202377,0.026499999687075615,0.8934999704360962
1998-2004/neuroscience_3.txt,0.03319999948143959,0.03310000151395798,0.03319999948143959,0.03319999948143959,0.8672000169754028
1998-2004/nursing_8.txt,0.04410000145435333,0.043699998408555984,0.043699998408555984,0.043800000101327896,0.8246999979019165
1998-2004/psychology_2.txt,0.020400000736117363,0.020400000736117363,0.02019999921321869,0.0203000009059906,0.9187999963760376
1998-2004/psychology_0.txt,0.019600000232458115,0.019200000911951065,0.01899999938905239,0.9222999811172485,0.01979999989271164
1998-2004/medicine_8.txt,0.02449999935925007,0.025200000032782555,0.024399999529123306,0.024399999529123306,0.9014999866485596
1998-2004/neuroscience_1.txt,0.02319999970495701,0.023099999874830246,0.9072999954223633,0.023099999874830246,0.023399999365210533
1998-2004/social sciences_2.txt,0.9074000120162964,0.023099999874830246,0.023099999874830246,0.023099999874830246,0.023399999365210533
1998-2004/medicine_82.txt,0.026000000536441803,0.026100000366568565,0.8956999778747559,0.026000000536441803,0.026200000196695328
1998-2004/medicine_96.txt,0.03189999982714653,0.8748000264167786,0.03099999949336052,0.030700000002980232,0.031599998474121094
1998-2004/medicine_41.txt,0.8881000280380249,0.027899999171495438,0.027499999850988388,0.027699999511241913,0.02879999950528145
1998-2004/medicine_55.txt,0.02850000001490116,0.028200000524520874,0.027799999341368675,0.6732000112533569,0.24230000376701355
1998-2004/nursing_14.txt,0.029100000858306885,0.028599999845027924,0.6459000110626221,0.0284000001847744,0.26809999346733093
1998-2004/medicine_69.txt,0.027799999341368675,0.027699999511241913,0.6055999994277954,0.027699999511241913,0.31119999289512634
1998-2004/medicine_68.txt,0.026900000870227814,0.025800000876188278,0.025699999183416367,0.8949999809265137,0.026599999517202377
1998-2004/nursing_15.txt,0.8664000034332275,0.033399999141693115,0.032999999821186066,0.03310000151395798,0.0340999998152256
1998-2004/medicine_54.txt,0.026399999856948853,0.8938999772071838,0.026200000196695328,0.02630000002682209,0.0272000003606081
1998-2004/medicine_40.txt,0.027899999171495438,0.026799999177455902,0.027300000190734863,0.026599999517202377,0.8914999961853027
1998-2004/medicine_83.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/neuroscience_0.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/medicine_9.txt,0.0272000003606081,0.027300000190734863,0.02710000053048134,0.8902000188827515,0.028200000524520874
1998-2004/psychology_1.txt,0.9132999777793884,0.021700000390410423,0.02160000056028366,0.02160000056028366,0.021700000390410423
"1998-2004/biochemistry, genetics and molecular biology_4.txt",0.026000000536441803,0.026100000366568565,0.8956999778747559,0.026000000536441803,0.02630000002682209
"1998-2004/pharmacology, toxicology and pharmaceutics_2.txt",0.027000000700354576,0.026900000870227814,0.027000000700354576,0.027000000700354576,0.8921999931335449
1998-2004/medicine_27.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/medicine_33.txt,0.03440000116825104,0.6172000169754028,0.03350000083446503,0.033900000154972076,0.28110000491142273
1998-2004/agricultural and biological sciences_2.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/medicine_32.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/medicine_26.txt,0.02759999968111515,0.027400000020861626,0.027300000190734863,0.5819000005722046,0.3357999920845032
"1998-2004/pharmacology, toxicology and pharmaceutics_3.txt",0.021299999207258224,0.021299999207258224,0.0210999995470047,0.021199999377131462,0.9150999784469604
"1998-2004/biochemistry, genetics and molecular biology_5.txt",0.8903999924659729,0.027300000190734863,0.027400000020861626,0.027400000020861626,0.027499999850988388
"1998-2004/biochemistry, genetics and molecular biology_7.txt",0.03359999880194664,0.03350000083446503,0.03350000083446503,0.03350000083446503,0.8659999966621399
"1998-2004/pharmacology, toxicology and pharmaceutics_1.txt",0.03280000016093254,0.8693000078201294,0.032600000500679016,0.032600000500679016,0.03269999846816063
1998-2004/medicine_18.txt,0.8930000066757202,0.02459999918937683,0.024399999529123306,0.02459999918937683,0.033399999141693115
1998-2004/medicine_30.txt,0.020600000396370888,0.02199999988079071,0.020400000736117363,0.7263000011444092,0.21070000529289246
1998-2004/medicine_24.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/agricultural and biological sciences_1.txt,0.01899999938905239,0.01899999938905239,0.01889999955892563,0.01899999938905239,0.9240000247955322
1998-2004/agricultural and biological sciences_0.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/medicine_25.txt,0.02759999968111515,0.027499999850988388,0.027499999850988388,0.8896999955177307,0.027699999511241913
1998-2004/medicine_31.txt,0.020999999716877937,0.8051000237464905,0.0203000009059906,0.020400000736117363,0.133200004696846
1998-2004/medicine_19.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
"1998-2004/pharmacology, toxicology and pharmaceutics_0.txt",0.8773999810218811,0.030700000002980232,0.03060000017285347,0.03060000017285347,0.030700000002980232
"1998-2004/biochemistry, genetics and molecular biology_6.txt",0.021299999207258224,0.021299999207258224,0.0210999995470047,0.021199999377131462,0.9150999784469604
"1998-2004/biochemistry, genetics and molecular biology_2.txt",0.02319999970495701,0.023099999874830246,0.9072999954223633,0.023099999874830246,0.023399999365210533
"1998-2004/pharmacology, toxicology and pharmaceutics_4.txt",0.03350000083446503,0.03350000083446503,0.03350000083446503,0.03350000083446503,0.8659999966621399
1998-2004/medicine_35.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/medicine_21.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/earth and planetary sciences_0.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/mathematics_0.txt,0.03669999912381172,0.03669999912381172,0.03660000115633011,0.03660000115633011,0.8533999919891357
1998-2004/medicine_20.txt,0.901199996471405,0.02449999935925007,0.024399999529123306,0.02459999918937683,0.025299999862909317
1998-2004/medicine_34.txt,0.03139999881386757,0.29490000009536743,0.03139999881386757,0.031199999153614044,0.6111000180244446
"1998-2004/pharmacology, toxicology and pharmaceutics_5.txt",0.027899999171495438,0.027799999341368675,0.027699999511241913,0.027799999341368675,0.8888000249862671
"1998-2004/biochemistry, genetics and molecular biology_3.txt",0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
"1998-2004/biochemistry, genetics and molecular biology_1.txt",0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/medicine_22.txt,0.02710000053048134,0.026499999687075615,0.3725999891757965,0.026499999687075615,0.5472999811172485
1998-2004/medicine_36.txt,0.020400000736117363,0.020400000736117363,0.02019999921321869,0.0203000009059906,0.9187999963760376
1998-2004/medicine_37.txt,0.027000000700354576,0.026900000870227814,0.027000000700354576,0.027000000700354576,0.8921999931335449
1998-2004/medicine_23.txt,0.9189000129699707,0.0203000009059906,0.020099999383091927,0.019999999552965164,0.02070000022649765
"1998-2004/pharmacology, toxicology and pharmaceutics_6.txt",0.03669999912381172,0.03669999912381172,0.03660000115633011,0.03660000115633011,0.8533999919891357
"1998-2004/biochemistry, genetics and molecular biology_0.txt",0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/immunology and microbiology_0.txt,0.044599998742341995,0.0215000007301569,0.5120999813079834,0.021400000900030136,0.40049999952316284
1998-2004/health professions_1.txt,0.03280000016093254,0.8693000078201294,0.032600000500679016,0.032600000500679016,0.03269999846816063
1998-2004/medicine_12.txt,0.022700000554323196,0.9097999930381775,0.02199999988079071,0.022099999710917473,0.02329999953508377
1998-2004/medicine_13.txt,0.8773999810218811,0.030700000002980232,0.03060000017285347,0.03060000017285347,0.030700000002980232
1998-2004/health professions_0.txt,0.8773999810218811,0.030700000002980232,0.03060000017285347,0.03060000017285347,0.030700000002980232
1998-2004/immunology and microbiology_1.txt,0.02759999968111515,0.027499999850988388,0.027499999850988388,0.8896999955177307,0.027699999511241913
1998-2004/immunology and microbiology_3.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/health professions_2.txt,0.9074000120162964,0.023099999874830246,0.023099999874830246,0.023099999874830246,0.023399999365210533
1998-2004/medicine_39.txt,0.021800000220537186,0.9125000238418579,0.021299999207258224,0.021299999207258224,0.023099999874830246
1998-2004/medicine_11.txt,0.9168999791145325,0.02070000022649765,0.020500000566244125,0.020500000566244125,0.0215000007301569
1998-2004/medicine_10.txt,0.9088000059127808,0.022700000554323196,0.02250000089406967,0.022600000724196434,0.02329999953508377
1998-2004/medicine_38.txt,0.025699999183416367,0.7612000107765198,0.025299999862909317,0.025499999523162842,0.1624000072479248
1998-2004/immunology and microbiology_2.txt,0.027000000700354576,0.026900000870227814,0.027000000700354576,0.027000000700354576,0.8921999931335449
1998-2004/immunology and microbiology_6.txt,0.03350000083446503,0.03350000083446503,0.03350000083446503,0.03350000083446503,0.8659999966621399
1998-2004/computer science_0.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/medicine_14.txt,0.03280000016093254,0.8693000078201294,0.032600000500679016,0.032600000500679016,0.03269999846816063
1998-2004/medicine_28.txt,0.9132999777793884,0.021700000390410423,0.02160000056028366,0.02160000056028366,0.021700000390410423
1998-2004/engineering_1.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/engineering_0.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/medicine_29.txt,0.025100000202655792,0.8995000123977661,0.024800000712275505,0.025100000202655792,0.025499999523162842
1998-2004/medicine_15.txt,0.019600000232458115,0.019200000911951065,0.01899999938905239,0.9222999811172485,0.019899999722838402
1998-2004/immunology and microbiology_7.txt,0.027899999171495438,0.027799999341368675,0.027699999511241913,0.027799999341368675,0.8888000249862671
1998-2004/immunology and microbiology_5.txt,0.03229999914765358,0.03200000151991844,0.03200000151991844,0.03200000151991844,0.8718000054359436
"1998-2004/biochemistry, genetics and molecular biology_8.txt",0.027899999171495438,0.027799999341368675,0.027699999511241913,0.027799999341368675,0.8888000249862671
1998-2004/medicine_17.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/medicine_16.txt,0.02879999950528145,0.027799999341368675,0.02800000086426735,0.8845999836921692,0.030799999833106995
"1998-2004/biochemistry, genetics and molecular biology_9.txt",0.027000000700354576,0.8920999765396118,0.02669999934732914,0.02669999934732914,0.02759999968111515
1998-2004/immunology and microbiology_4.txt,0.033399999141693115,0.03310000151395798,0.8672000169754028,0.032999999821186066,0.0333000011742115
1998-2004/arts and humanities_0.txt,0.9189000129699707,0.0203000009059906,0.020099999383091927,0.019999999552965164,0.02070000022649765
1998-2004/medicine_4.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/nursing_6.txt,0.022700000554323196,0.02239999920129776,0.02239999920129776,0.02239999920129776,0.910099983215332
1998-2004/medicine_59.txt,0.8227999806404114,0.01899999938905239,0.018699999898672104,0.01899999938905239,0.12049999833106995
1998-2004/nursing_24.txt,0.911300003528595,0.022099999710917473,0.022099999710917473,0.022299999371170998,0.022299999371170998
1998-2004/medicine_65.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/nursing_18.txt,0.5461999773979187,0.027699999511241913,0.027499999850988388,0.027499999850988388,0.37119999527931213
1998-2004/medicine_71.txt,0.021400000900030136,0.0210999995470047,0.0210999995470047,0.021199999377131462,0.9151999950408936
1998-2004/nursing_19.txt,0.8988000154495239,0.02500000037252903,0.02500000037252903,0.025200000032782555,0.026000000536441803
1998-2004/medicine_70.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/medicine_64.txt,0.029200000688433647,0.029200000688433647,0.029100000858306885,0.461899995803833,0.4505999982357025
1998-2004/medicine_58.txt,0.026499999687075615,0.02630000002682209,0.02590000070631504,0.026499999687075615,0.8948000073432922
1998-2004/nursing_7.txt,0.03579999879002571,0.0357000008225441,0.03550000116229057,0.8565000295639038,0.0364999994635582
1998-2004/medicine_5.txt,0.027300000190734863,0.026900000870227814,0.7142999768257141,0.0272000003606081,0.20419999957084656
1998-2004/arts and humanities_1.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/medicine_7.txt,0.02419999986886978,0.902999997138977,0.02410000003874302,0.02410000003874302,0.024700000882148743
1998-2004/nursing_5.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/medicine_72.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/medicine_66.txt,0.02590000070631504,0.02590000070631504,0.025599999353289604,0.8964999914169312,0.026100000366568565
1998-2004/medicine_67.txt,0.024700000882148743,0.02459999918937683,0.47029998898506165,0.023900000378489494,0.45660001039505005
1998-2004/medicine_73.txt,0.9162999987602234,0.020500000566244125,0.020600000396370888,0.020600000396370888,0.021900000050663948
1998-2004/nursing_4.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/medicine_6.txt,0.035999998450279236,0.03530000150203705,0.03519999980926514,0.03550000116229057,0.8579000234603882
1998-2004/arts and humanities_2.txt,0.022099999710917473,0.02199999988079071,0.022099999710917473,0.9115999937057495,0.022199999541044235
1998-2004/nursing_0.txt,0.031199999153614044,0.8781999945640564,0.03009999915957451,0.03020000085234642,0.030400000512599945
1998-2004/medicine_2.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/medicine_88.txt,0.9103000164031982,0.022299999371170998,0.02199999988079071,0.022299999371170998,0.023099999874830246
1998-2004/medicine_77.txt,0.02669999934732914,0.02630000002682209,0.02630000002682209,0.026499999687075615,0.8942999839782715
1998-2004/medicine_63.txt,0.02979999966919422,0.8804000020027161,0.02979999966919422,0.02969999983906746,0.030300000682473183
1998-2004/nursing_22.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/nursing_23.txt,0.03790000081062317,0.03739999979734421,0.037300001829862595,0.03739999979734421,0.8499000072479248
1998-2004/medicine_62.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/medicine_76.txt,0.9110000133514404,0.022299999371170998,0.022199999541044235,0.022099999710917473,0.02239999920129776
1998-2004/medicine_89.txt,0.022299999371170998,0.6812000274658203,0.021700000390410423,0.02199999988079071,0.25279998779296875
1998-2004/medicine_3.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/nursing_1.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/psychology_9.txt,0.249099999666214,0.02419999986886978,0.02370000071823597,0.024000000208616257,0.6789000034332275
1998-2004/nursing_3.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/medicine_1.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/medicine_60.txt,0.5462999939918518,0.027699999511241913,0.027499999850988388,0.027499999850988388,0.3709999918937683
1998-2004/medicine_74.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/medicine_48.txt,0.02319999970495701,0.023099999874830246,0.9072999954223633,0.023099999874830246,0.023399999365210533
1998-2004/nursing_21.txt,0.01899999938905239,0.01899999938905239,0.01889999955892563,0.01899999938905239,0.9240000247955322
1998-2004/medicine_49.txt,0.022099999710917473,0.02199999988079071,0.022099999710917473,0.9115999937057495,0.022199999541044235
1998-2004/nursing_20.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/medicine_75.txt,0.904699981212616,0.023800000548362732,0.023800000548362732,0.023900000378489494,0.024000000208616257
1998-2004/medicine_61.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/medicine_0.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/nursing_2.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
1998-2004/psychology_8.txt,0.10000000149011612,0.10000000149011612,0.5997999906539917,0.10019999742507935,0.10000000149011612
